name,1-1-mtk,1-2-mtk,2-1-mtk,2-2-mtk,1-1-ing,1-2-ing,2-1-ing,2-2-ing,1-1-bhs,1-2-bhs,2-1-bhs,2-2-bhs,1-1-kkm_bhs,1-2-kkm_bhs,2-1-kkm_bhs,2-2-kkm_bhs,1-1-kkm_ing,1-2-kkm_ing,2-1-kkm_ing,2-2-kkm_ing,1-1-kkm_mtk,1-2-kkm_mtk,2-1-kkm_mtk,2-2-kkm_mtk,IPK
student659,77.00,76.00,90.00,90.00,81.00,79.00,84.00,86.00,76.00,79.00,86.00,86.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,1.122500
student660,68.00,75.00,84.00,76.00,76.00,83.00,90.00,79.00,71.00,83.00,83.00,85.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,2.912500
student661,85.00,87.00,89.00,91.00,85.00,87.00,90.00,91.00,84.00,87.00,88.00,90.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.610000
student662,84.00,83.00,88.00,80.00,85.00,87.00,84.00,83.00,81.00,87.00,90.00,87.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.027500
student663,71.00,72.00,85.00,80.00,77.00,78.00,75.00,82.00,78.00,76.00,79.00,80.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.305000
student664,83.00,83.00,73.00,73.00,80.00,82.00,86.00,87.00,76.00,78.00,79.00,85.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,3.617500
student665,77.00,81.00,81.00,81.00,77.00,78.00,80.00,81.00,76.00,76.00,84.00,84.00,73.00,73.00,77.00,75.00,73.00,73.00,77.00,74.00,73.00,73.00,76.00,74.00,3.253658
student666,79.00,80.00,84.00,85.00,84.00,85.00,88.00,90.00,77.00,80.00,82.00,86.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,3.807317
student667,84.00,90.00,92.00,91.00,95.00,97.00,96.00,98.00,96.00,98.00,98.00,96.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.897560
student668,82.00,85.00,88.00,90.00,82.00,84.00,84.00,84.00,88.00,88.00,89.00,90.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.369767
student669,86.00,86.00,85.00,93.00,82.00,83.00,85.00,85.00,84.00,84.00,85.00,88.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.546511
student670,83.00,88.00,89.00,89.00,91.00,87.00,85.00,84.00,87.00,91.00,92.00,87.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.653488
student671,82.00,85.00,87.00,93.00,80.00,86.00,86.00,87.00,79.00,95.00,91.00,84.00,74.00,74.00,74.00,74.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.411627
student672,85.00,86.00,88.00,91.00,83.00,84.00,87.00,87.00,81.00,81.00,86.00,89.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.762790
student673,85.00,83.00,79.00,81.00,94.00,94.00,81.00,81.00,81.00,81.00,85.00,84.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.813953
student674,83.00,86.00,84.00,87.00,87.00,86.00,88.00,92.00,85.00,86.00,86.00,84.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.376744
student675,74.00,76.00,76.00,77.00,82.00,84.00,88.00,91.00,83.00,82.00,82.00,90.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,3.216279
student676,76.00,85.00,78.00,77.00,81.00,83.00,83.00,85.00,76.00,78.00,82.00,84.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.400000
student677,77.00,77.00,92.00,82.00,82.00,80.00,80.00,81.00,81.00,78.00,95.00,89.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,3.279069
student678,86.00,87.00,87.00,87.00,82.00,85.00,81.00,83.00,85.00,84.00,90.00,87.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.700000
student679,65.00,60.00,70.00,68.00,78.00,74.00,71.00,72.00,85.00,80.00,72.00,74.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.083333
student680,79.00,79.00,84.00,87.00,83.00,83.00,83.00,85.00,82.00,79.00,86.00,88.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.250000
student681,88.00,88.00,90.00,90.00,85.00,89.00,85.00,84.00,87.00,90.00,92.00,89.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.619444
student682,80.00,82.00,78.00,77.00,89.00,89.00,83.00,83.00,77.00,79.00,80.00,90.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.669047
student683,73.00,75.00,77.00,78.00,73.00,74.00,77.00,79.00,75.00,76.00,77.00,79.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.823809
student684,75.00,75.00,75.00,80.00,80.00,86.00,82.00,86.00,77.00,79.00,80.00,84.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.871428
student685,75.00,78.00,78.00,92.00,85.00,85.00,83.00,86.00,84.00,84.00,80.00,82.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.738095
student686,75.00,76.00,77.00,86.00,75.00,80.00,79.00,82.00,76.00,76.00,77.00,78.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,1.785714
student687,90.00,91.00,92.00,93.00,88.00,90.00,91.00,93.00,89.00,90.00,91.00,93.00,68.00,68.00,70.00,70.00,68.00,68.00,70.00,70.00,68.00,68.00,70.00,70.00,3.507142
student688,82.00,81.00,75.00,77.00,86.00,87.00,95.00,77.00,79.00,82.00,78.00,78.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.612195
student689,84.00,86.00,88.00,87.00,91.00,89.00,87.00,86.00,93.00,88.00,87.00,87.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,0.000000
student690,87.00,92.00,86.00,75.00,87.00,87.00,94.00,87.00,87.00,90.00,97.00,94.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.555000
student691,90.00,86.00,89.00,92.00,88.00,90.00,92.00,83.00,85.00,85.00,87.00,89.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.735000
student692,87.00,82.00,81.00,78.00,79.00,88.00,89.00,80.00,89.00,90.00,87.00,86.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,3.690000
student693,82.00,85.00,83.00,88.00,90.00,94.00,91.00,95.00,90.00,94.00,95.00,93.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.955000
student694,80.00,82.00,83.00,88.00,77.00,79.00,83.00,90.00,79.00,82.00,83.00,85.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.240000
student695,87.00,87.00,90.00,83.00,84.00,91.00,86.00,84.00,90.00,93.00,91.00,88.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.600000
student696,86.00,87.00,88.00,89.00,87.00,88.00,87.00,88.00,87.00,87.00,88.00,89.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,3.715000
student697,85.00,87.00,89.00,91.00,84.00,87.00,90.00,91.00,84.00,88.00,90.00,91.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,0.000000
student698,85.00,89.00,87.00,86.00,73.00,87.00,93.00,86.00,89.00,79.00,83.00,86.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.994736
student699,99.00,99.00,99.00,99.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.731578
student700,76.00,79.00,78.00,81.00,78.00,79.00,81.00,85.00,82.00,83.00,85.00,88.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.026315
student701,86.00,90.00,94.00,94.00,85.00,86.00,88.00,90.00,85.00,90.00,93.00,93.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,0.000000
student702,89.00,93.00,87.00,88.00,89.00,91.00,84.00,90.00,88.00,91.00,84.00,87.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.768421
student703,83.00,86.00,90.00,85.00,81.00,93.00,85.00,86.00,91.00,84.00,85.00,84.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.097368
student704,68.00,66.00,80.00,84.00,72.00,74.00,79.00,83.00,73.00,76.00,78.00,82.00,67.00,67.00,70.00,70.00,67.00,67.00,70.00,70.00,67.00,67.00,70.00,70.00,2.510526
student705,65.00,77.00,80.00,77.00,80.00,79.00,78.00,79.00,77.00,80.00,82.00,80.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,2.771052
student706,84.00,84.00,85.00,92.00,87.00,88.00,88.00,93.00,85.00,85.00,86.00,93.00,73.00,73.00,75.00,75.00,73.00,73.00,75.00,75.00,73.00,73.00,75.00,75.00,1.786842
student707,85.00,76.00,82.00,78.00,78.00,77.00,81.00,86.00,86.00,92.00,84.00,85.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.387500
student708,81.00,82.00,86.00,83.00,85.00,87.00,84.00,84.00,82.00,86.00,87.00,88.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.437209
student709,77.00,79.00,80.00,80.00,82.00,82.00,84.00,84.00,84.00,84.00,87.00,85.00,78.00,78.00,79.00,79.00,78.00,78.00,79.00,79.00,78.00,78.00,79.00,79.00,3.730952
student710,82.00,86.00,84.00,75.00,89.00,85.00,86.00,85.00,82.00,85.00,86.00,89.00,70.00,70.00,72.00,72.00,70.00,70.00,72.00,72.00,70.00,70.00,72.00,72.00,3.793023
student711,85.00,81.00,72.00,72.00,73.00,75.00,76.00,80.00,77.00,82.00,81.00,75.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.262500
student712,82.00,84.00,86.00,92.00,81.00,83.00,85.00,90.00,83.00,86.00,91.00,94.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.516279
student713,80.00,77.00,78.00,79.00,82.00,79.00,80.00,80.00,73.00,75.00,73.00,78.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,2.690000
student714,87.00,80.00,84.00,87.00,80.00,84.00,82.00,86.00,84.00,85.00,80.00,88.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,2.917500
student715,93.00,94.00,94.00,94.00,90.00,90.00,91.00,92.00,90.00,90.00,91.00,92.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.030000
student716,88.00,92.00,86.00,75.00,84.00,75.00,93.00,75.00,91.00,87.00,94.00,95.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.311627
student717,84.00,82.00,97.00,96.00,85.00,88.00,95.00,94.00,90.00,92.00,96.00,97.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.706976
student718,92.00,91.00,95.00,95.00,89.00,90.00,93.00,93.00,92.00,93.00,93.00,95.00,70.00,70.00,72.00,72.00,70.00,70.00,72.00,72.00,70.00,70.00,72.00,72.00,3.979069
student719,88.00,88.00,89.00,90.00,92.00,86.00,82.00,82.00,91.00,91.00,90.00,90.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.930232
student720,73.00,75.00,73.00,75.00,79.00,82.00,77.00,77.00,75.00,75.00,85.00,85.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,1.852500
student721,87.00,89.00,92.00,91.00,83.00,83.00,85.00,81.00,81.00,87.00,89.00,84.00,68.00,68.00,70.00,70.00,68.00,68.00,70.00,70.00,68.00,68.00,70.00,70.00,
student722,82.00,86.00,83.00,86.00,77.00,79.00,81.00,83.00,81.00,81.00,83.00,85.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,3.186046
student723,75.00,85.00,85.00,90.00,82.00,85.00,86.00,86.00,76.00,78.00,80.00,90.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.460000
student724,80.00,85.00,94.00,94.00,82.00,83.00,84.00,85.00,85.00,89.00,89.00,91.00,72.00,72.00,70.00,70.00,70.00,70.00,70.00,70.00,68.00,68.00,68.00,68.00,3.534883
student725,75.00,75.00,70.00,83.00,87.00,88.00,80.00,83.00,89.00,92.00,82.00,86.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.072093
student726,73.00,80.00,73.00,74.00,85.00,83.00,73.00,77.00,79.00,81.00,82.00,83.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,2.595000
student727,78.00,71.00,81.00,76.00,81.00,78.00,83.00,80.00,74.00,75.00,82.00,76.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.988095
student728,78.00,80.00,82.00,85.00,81.00,83.00,86.00,87.00,91.00,91.00,83.00,84.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.126190
student729,80.00,78.00,92.00,83.00,86.00,85.00,83.00,83.00,86.00,83.00,84.00,80.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.465909
student730,87.00,87.00,86.00,97.00,84.00,85.00,87.00,90.00,84.00,90.00,78.00,88.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.066666
student731,78.00,80.00,84.00,86.00,77.00,77.00,79.00,83.00,81.00,83.00,89.00,89.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,3.162222
student732,90.00,90.00,90.00,90.00,89.00,90.00,88.00,92.00,83.00,84.00,84.00,84.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.061363
student733,75.00,86.00,77.00,73.00,79.00,80.00,80.00,77.00,80.00,81.00,77.00,80.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,70.00,70.00,70.00,70.00,2.879545
student734,73.00,82.00,76.00,82.00,94.00,89.00,82.00,78.00,82.00,88.00,89.00,91.00,70.00,70.00,72.00,72.00,70.00,70.00,72.00,72.00,70.00,70.00,72.00,72.00,3.543181
student735,73.00,75.00,76.00,78.00,85.00,81.00,83.00,77.00,78.00,84.00,81.00,82.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.350000
student736,76.00,81.00,77.00,78.00,78.00,80.00,83.00,82.00,79.00,79.00,80.00,81.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.363636
student737,69.00,85.00,86.00,87.00,70.00,85.00,86.00,87.00,75.00,86.00,87.00,87.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,1.966666
student738,84.00,84.00,85.00,86.00,86.00,86.00,90.00,91.00,85.00,83.00,84.00,89.00,76.00,76.00,79.00,79.00,76.00,76.00,79.00,79.00,76.00,76.00,79.00,79.00,2.854761
student739,75.00,72.00,81.00,78.00,76.00,73.00,75.00,75.00,71.00,76.00,75.00,80.00,70.00,71.00,73.00,73.00,71.00,71.00,73.00,73.00,67.00,67.00,68.00,68.00,2.692857
student740,80.00,74.00,78.00,82.00,89.00,83.00,86.00,84.00,90.00,92.00,91.00,89.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,70.00,70.00,70.00,70.00,2.023809
student741,91.00,95.00,93.00,82.00,90.00,92.00,88.00,90.00,93.00,94.00,93.00,92.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.461111
student742,87.00,94.00,90.00,90.00,83.00,98.00,94.00,94.00,91.00,94.00,89.00,92.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.597222
student743,79.00,82.00,86.00,82.00,84.00,85.00,90.00,80.00,84.00,87.00,88.00,83.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.700000
student744,78.00,91.00,86.00,82.00,83.00,88.00,85.00,88.00,90.00,88.00,86.00,83.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.577777
student745,85.00,85.00,81.00,86.00,94.00,94.00,95.00,96.00,81.00,86.00,88.00,89.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,2.830000
student746,70.00,78.00,84.00,85.00,88.00,81.00,84.00,82.00,72.00,80.00,92.00,90.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,67.00,67.00,67.00,67.00,2.537500
student747,81.00,83.00,85.00,87.00,80.00,80.00,80.00,80.00,87.00,89.00,90.00,92.00,72.00,72.00,75.00,75.00,72.00,72.00,75.00,75.00,72.00,72.00,75.00,75.00,2.975000
student748,81.00,82.00,82.00,83.00,87.00,85.00,81.00,82.00,83.00,85.00,86.00,87.00,73.00,73.00,76.00,76.00,73.00,73.00,76.00,76.00,73.00,73.00,76.00,76.00,3.027500
student749,80.00,81.00,83.00,84.00,86.00,81.00,87.00,81.00,75.00,75.00,85.00,80.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.992500
student750,99.00,96.00,95.00,93.00,93.00,89.00,94.00,94.00,85.00,91.00,90.00,94.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,0.000000
student751,74.00,78.00,83.00,84.00,82.00,75.00,77.00,89.00,70.00,76.00,78.00,79.00,70.00,70.00,73.00,73.00,70.00,70.00,73.00,73.00,70.00,70.00,73.00,73.00,3.502500
student752,83.00,80.00,85.00,87.00,83.00,80.00,79.00,83.00,84.00,84.00,79.00,81.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.100000
student753,80.00,83.00,83.00,76.00,90.00,88.00,87.00,86.00,85.00,82.00,78.00,81.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.417500
student754,78.00,85.00,89.00,89.00,93.00,93.00,82.00,83.00,89.00,88.00,92.00,95.00,73.00,73.00,75.00,75.00,73.00,73.00,75.00,75.00,73.00,73.00,75.00,75.00,3.625000
student755,74.00,80.00,81.00,82.00,77.00,82.00,80.00,84.00,77.00,78.00,80.00,83.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.097500
student756,92.00,88.00,90.00,95.00,89.00,91.00,91.00,93.00,83.00,85.00,90.00,92.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.860000
student757,75.00,77.00,83.00,85.00,80.00,82.00,85.00,85.00,83.00,85.00,87.00,89.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,3.715000
student758,81.00,80.00,85.00,87.00,81.00,78.00,82.00,83.00,86.00,85.00,86.00,87.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.341463
student759,80.00,80.00,78.00,84.00,90.00,90.00,78.00,88.00,89.00,89.00,80.00,86.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.500000
student760,83.00,78.00,84.00,82.00,85.00,88.00,86.00,88.00,84.00,86.00,86.00,86.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.158139
student761,75.00,85.00,85.00,85.00,85.00,84.00,82.00,84.00,78.00,79.00,88.00,89.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.332558
student762,85.00,87.00,89.00,90.00,85.00,87.00,89.00,90.00,86.00,88.00,90.00,92.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.220000
student763,83.00,82.00,82.00,82.00,82.00,83.00,84.00,86.00,80.00,80.00,82.00,85.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.216279
student764,83.00,85.00,88.00,85.00,81.00,86.00,77.00,79.00,84.00,80.00,83.00,81.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.060465
student765,80.00,82.00,82.00,86.00,84.00,86.00,85.00,88.00,87.00,79.00,84.00,93.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.755813
student766,84.00,82.00,86.00,87.00,75.00,79.00,84.00,95.00,78.00,81.00,84.00,79.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.539534
student767,78.00,74.00,81.00,74.00,68.00,71.00,87.00,80.00,70.00,76.00,84.00,86.00,68.00,68.00,70.00,70.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,1.167500
student768,77.00,77.00,78.00,78.00,81.00,81.00,81.00,82.00,78.00,78.00,78.00,80.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,76.00,0.000000
student769,79.00,80.00,78.00,78.00,82.00,84.00,76.00,76.00,80.00,81.00,81.00,84.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.583333
student770,70.00,73.00,70.00,75.00,75.00,78.00,85.00,80.00,71.00,83.00,78.00,84.00,67.00,67.00,70.00,70.00,67.00,67.00,70.00,70.00,67.00,67.00,70.00,70.00,3.320000
student771,91.00,91.00,93.00,94.00,88.00,92.00,83.00,87.00,94.00,90.00,98.00,98.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.916279
student772,83.00,87.00,87.00,91.00,90.00,87.00,88.00,88.00,90.00,89.00,86.00,84.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.427027
student773,90.00,92.00,89.00,90.00,86.00,87.00,87.00,88.00,86.00,83.00,84.00,86.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,1.960526
student774,70.00,75.00,80.00,83.00,74.00,78.00,76.00,90.00,83.00,82.00,79.00,80.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.594444
student775,80.00,91.00,80.00,82.00,93.00,91.00,88.00,89.00,91.00,96.00,81.00,88.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.597500
student776,76.00,79.00,88.00,89.00,83.00,84.00,85.00,86.00,75.00,75.00,80.00,81.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.452380
student777,70.00,70.00,91.00,89.00,82.00,86.00,85.00,85.00,87.00,85.00,84.00,81.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,3.607142
student778,75.00,75.00,76.00,80.00,75.00,77.00,82.00,83.00,80.00,82.00,83.00,87.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.569047
